player_id,saves_per90,save_percentage,xg_against_minus_goals_conceded_per90,keeper_sweeper_per90,penalty_save_percentage,aerial_dominance_index_per90,pass_completion_rate,tackle_success_rate,tackles_successful_per90,interceptions_per90,interception_success_rate,pressures_per90,chances_created_per90,progressive_carries_per90,crosses_completed_per90,duels_won_per90,fouls_committed_per90,goals_scored_per90,goal_assists_per90,clearances_per90,blocks_per90,times_dribbled_past_per90,progressive_passes_per90,duel_success_rate,ball_recoveries_per90,dribbles_completed_per90,dribble_success_rate,key_passes_per90,shots_total_per90,xg_total_per90,fouls_won_per90,goals_minus_xg_per90,progressive_carries_rate,shot_accuracy,penalties_won_per90,headed_shot_duel_rate
20636,,,,,,,24.83,,,32.37,,91.86,22.96,,,66.63,82.35,9.69,7.87,,,,25.63,32.42,78.34,,,,,,,,,,,
23349,,,,,,,32.35,,,28.63,,59.57,44.04,,,33.08,23.96,83.05,23.29,,,,33.38,36.08,23.88,,,,,,,,,,,
25345,,,,,,,89.96,,,48.53,,14.46,66.72,,,29.97,85.45,63.0,49.79,,,,43.71,58.81,56.29,,,,,,,,,,,
25430,,,,,,,82.84,,,41.47,,22.4,20.37,,,45.37,51.04,36.63,29.37,,,,41.34,21.68,19.14,,,,,,,,,,,
25954,,,,,,,65.45,,,12.44,,21.19,49.26,,,66.63,19.39,63.0,7.87,,,,82.28,82.28,81.61,,,,,,,,,,,
26728,,,,,,,46.5,,,14.29,,40.9,60.65,,,3.04,53.58,9.69,7.87,,,,78.75,44.91,65.1,,,,,,,,,,,
30704,,,,,,,60.01,,,48.53,,88.51,72.16,,,42.9,69.08,9.69,49.79,,,,66.85,25.83,95.76,,,,,,,,,,,
30735,,,,,,,56.29,,,40.14,,59.9,41.05,,,24.84,58.98,9.69,7.87,,,,29.65,23.26,77.89,,,,,,,,,,,
30911,,,,,,,21.11,,,53.18,,49.24,69.41,,,73.44,20.66,9.69,7.87,,,,52.0,85.82,43.73,,,,,,,,,,,
31572,,,,,,,47.24,,,13.49,,47.46,65.14,,,25.74,40.6,41.54,62.81,,,,36.54,79.39,41.5,,,,,,,,,,,
32119,,,,,,,68.03,,,22.9,,61.82,50.03,,,33.08,61.14,36.63,7.87,,,,31.87,27.86,31.2,,,,,,,,,,,
33311,,,,,,,59.53,,,38.67,,72.28,39.53,,,27.27,23.49,46.45,38.44,,,,35.33,55.85,53.84,,,,,,,,,,,
40351,,,,,,,76.35,,,90.87,,8.3,49.26,,,5.71,84.65,9.69,7.87,,,,19.48,70.52,19.81,,,,,,,,,,,
40367,,,,,,,39.16,,,14.96,,33.51,76.84,,,2.16,11.61,36.63,29.37,,,,94.42,87.44,46.08,,,,,,,,,,,
40430,,,,,,,70.09,,,50.94,,73.73,35.57,,,77.54,58.98,30.04,23.29,,,,29.19,57.32,62.16,,,,,,,,,,,
352172,,,,,,,34.5,,,41.47,,80.32,41.05,,,35.91,71.29,36.63,49.79,,,,30.74,40.98,75.63,,,,,,,,,,,
3500,,,,,,,79.98,,,28.63,,22.7,33.75,,,42.08,84.04,66.51,7.87,,,,82.81,35.75,49.44,,,,,,,,,,,
3545,,,,,,,89.54,,,18.0,,32.1,13.97,,,19.05,54.05,36.63,29.37,,,,13.31,22.36,29.22,,,,,,,,,,,
3570,,,,,,,86.4,,,67.57,,69.04,28.81,,,41.32,93.48,9.69,42.55,,,,38.36,31.24,74.55,,,,,,,,,,,
5624,,,,,,,46.81,,,48.53,,24.32,15.57,,,11.75,63.91,9.69,7.87,,,,30.74,43.97,14.74,,,,,,,,,,,
5664,,,,,,,40.0,,,22.9,,23.42,12.58,,,44.4,46.9,46.45,7.87,,,,62.49,50.34,58.33,,,,,,,,,,,
6039,,,,,,,36.7,,,18.0,,66.05,50.79,,,49.01,81.03,57.67,29.37,,,,37.04,55.85,24.7,,,,,,,,,,,
6324,,,,,,,65.74,,,45.83,,67.11,59.05,,,50.54,28.24,36.63,56.93,,,,3.31,31.24,52.43,,,,,,,,,,,
6717,,,,,,,43.05,,,6.74,,26.24,89.09,,,17.95,48.69,51.92,68.68,,,,75.19,25.83,13.42,,,,,,,,,,,
8207,,,,,,,40.3,,,45.83,,60.53,7.35,,,54.77,81.5,9.69,38.44,,,,23.33,79.94,0.9,,,,,,,,,,,
8222,,,,,,,56.29,,,48.53,,54.19,49.26,,,26.5,49.44,83.05,52.36,,,,58.61,83.79,88.81,,,,,,,,,,,
8230,,,,,,,89.03,,,49.75,,50.31,38.76,,,51.44,74.96,51.92,7.87,,,,36.07,59.52,34.31,,,,,,,,,,,
8231,,,,,,,47.93,,,33.32,,77.91,56.15,,,40.28,29.18,57.67,66.82,,,,8.44,38.55,35.49,,,,,,,,,,,
8233,,,,,,,65.0,,,8.84,,43.94,81.59,,,27.27,6.09,91.87,100.0,,,,41.83,48.98,20.58,,,,,,,,,,,
8235,,,,,,,76.02,,,18.0,,56.28,88.4,,,12.66,74.16,76.04,46.1,,,,44.94,24.56,34.67,,,,,,,,,,,
8238,,,,,,,73.09,,,18.0,,62.21,60.65,,,36.95,71.29,91.87,77.95,,,,16.33,48.22,40.15,,,,,,,,,,,
8317,,,,,,,31.79,,,41.47,,10.2,79.73,,,12.66,16.61,30.04,38.44,,,,72.08,29.53,42.41,,,,,,,,,,,
8323,,,,,,,42.05,,,9.92,,63.35,7.35,,,19.95,55.55,9.69,7.87,,,,3.77,60.01,49.44,,,,,,,,,,,
8388,,,,,,,5.31,,,29.86,,80.69,25.4,,,29.97,52.5,57.67,54.5,,,,17.27,19.17,47.35,,,,,,,,,,,
8390,,,,,,,28.18,,,28.63,,48.51,20.37,,,70.62,54.66,9.69,38.44,,,,34.24,75.27,46.08,,,,,,,,,,,
8397,,,,,,,56.78,,,7.27,,69.92,42.16,,,14.36,37.22,9.69,54.5,,,,60.95,55.85,17.75,,,,,,,,,,,
8404,,,,,,,41.16,,,34.65,,86.09,46.75,,,39.37,63.3,36.63,60.94,,,,47.41,13.32,43.73,,,,,,,,,,,
8539,,,,,,,55.3,,,19.22,,90.01,72.16,,,68.15,83.43,9.69,49.79,,,,44.94,73.03,57.7,,,,,,,,,,,
8543,,,,,,,29.26,,,33.32,,74.56,48.01,,,36.95,62.55,36.63,29.37,,,,49.41,52.29,60.0,,,,,,,,,,,
8556,,,,,,,57.46,,,21.53,,43.33,30.48,,,44.89,66.17,9.69,7.87,,,,27.57,22.36,8.4,,,,,,,,,,,
8561,,,,,,,38.78,,,36.26,,46.63,45.44,,,16.56,57.95,9.69,66.82,,,,20.46,29.53,22.44,,,,,,,,,,,
8578,,,,,,,78.19,,,25.13,,51.28,9.51,,,29.07,60.34,9.69,38.44,,,,10.8,64.71,26.28,,,,,,,,,,,
8805,,,,,,,67.35,,,3.96,,63.96,27.9,,,52.06,26.41,9.69,23.29,,,,34.24,69.99,67.25,,,,,,,,,,,
8816,,,,,,,100.0,,,14.29,,33.04,32.99,,,15.94,31.72,9.69,7.87,,,,69.93,24.94,57.2,,,,,,,,,,,
8827,,,,,,,63.65,,,15.48,,37.87,32.02,,,4.74,50.57,9.69,38.44,,,,48.62,17.91,6.55,,,,,,,,,,,
8891,,,,,,,45.83,,,16.0,,86.96,61.97,,,59.07,74.96,57.67,33.9,,,,50.95,45.9,66.62,,,,,,,,,,,
8959,,,,,,,28.5,,,21.53,,67.57,51.76,,,38.13,44.32,86.13,38.44,,,,54.23,59.17,20.58,,,,,,,,,,,
8969,,,,,,,42.37,,,9.92,,60.2,35.57,,,49.78,46.9,57.67,46.1,,,,50.37,3.99,21.71,,,,,,,,,,,
9407,,,,,,,47.54,,,16.91,,77.36,1.25,,,76.18,67.06,57.67,7.87,,,,23.76,55.85,12.11,,,,,,,,,,,
10896,,,,,,,25.42,,,27.41,,95.57,56.15,,,78.02,67.67,57.67,29.37,,,,58.15,69.05,61.52,,,,,,,,,,,
11395,,,,,,,32.68,,,37.58,,91.37,68.72,,,61.96,33.92,97.2,64.67,,,,18.43,55.85,73.42,,,,,,,,,,,
11396,,,,,,,28.85,,,62.16,,76.79,50.79,,,26.5,14.73,36.63,46.1,,,,14.66,9.51,39.33,,,,,,,,,,,
12321,,,,,,,66.65,,,39.61,,63.65,26.44,,,49.01,56.58,9.69,29.37,,,,43.71,17.91,12.57,,,,,,,,,,,
13332,,,,,,,13.43,,,43.6,,21.56,14.6,,,6.73,0.28,9.69,7.87,,,,38.36,0.28,2.41,,,,,,,,,,,
18888,,,,,,,21.51,,,23.84,,76.39,94.65,,,55.53,94.99,46.45,38.44,,,,39.1,74.7,33.85,,,,,,,,,,,
20037,,,,,,,73.74,,,42.27,,100.0,36.89,,,59.9,63.3,46.45,23.29,,,,17.27,28.52,50.68,,,,,,,,,,,
20133,,,,,,,95.61,,,0.28,,17.06,80.21,,,35.91,39.85,9.69,46.1,,,,94.95,64.71,10.35,,,,,,,,,,,
30439,,,,,,,62.93,,,38.67,,56.66,38.76,,,31.78,20.66,9.69,62.81,,,,12.88,43.1,63.46,,,,,,,,,,,
34558,,,,,,,72.5,,,31.33,,34.71,41.05,,,56.55,44.93,36.63,46.1,,,,33.05,64.71,83.88,,,,,,,,,,,
40459,,,,,,,16.38,,,28.63,,23.42,6.1,,,17.32,34.68,30.04,7.87,,,,24.59,35.38,65.63,,,,,,,,,,,
40467,,,,,,,0.28,,,20.31,,66.51,3.81,,,16.56,77.26,46.45,7.87,,,,17.79,7.78,18.54,,,,,,,,,,,
400619,,,,,,,73.44,,,54.12,,31.75,20.37,,,12.66,44.32,46.45,38.44,,,,64.15,34.52,32.61,,,,,,,,,,,
27341,,,,,,,93.54,,,61.39,,37.87,18.21,,,5.71,19.39,9.69,49.79,,,,78.24,14.88,80.34,,,,,,,,,,,
4926,,,,,,,85.92,,,,,18.06,69.76,,,32.83,,46.69,83.99,,,,38.05,95.6,36.32,100.0,71.36,,,,,,,,,
5216,,,,,,,92.23,,,,,11.52,53.03,,,47.61,,17.1,33.3,,,,92.62,83.88,41.46,72.2,80.3,,,,,,,,,
5463,,,,,,,97.06,,,,,6.31,70.74,,,29.15,,26.66,49.53,,,,81.29,71.68,59.11,57.81,90.52,,,,,,,,,
5470,,,,,,,88.82,,,,,17.12,37.96,,,29.15,,60.76,29.32,,,,49.68,42.02,30.32,19.23,30.41,,,,,,,,,
5678,,,,,,,35.69,,,,,12.15,26.74,,,34.01,,17.1,29.32,,,,27.69,59.17,35.72,17.54,33.23,,,,,,,,,
5695,,,,,,,69.24,,,,,27.16,100.0,,,39.81,,76.15,100.0,,,,70.91,54.29,32.15,58.72,40.26,,,,,,,,,
6595,,,,,,,70.29,,,,,70.96,53.03,,,63.28,,65.1,60.23,,,,73.93,85.07,59.11,47.81,52.92,,,,,,,,,
6659,,,,,,,77.84,,,,,48.88,32.97,,,51.17,,36.47,52.73,,,,27.06,80.5,69.9,46.77,38.3,,,,,,,,,
6797,,,,,,,56.26,,,,,2.61,49.34,,,36.76,,26.66,57.55,,,,63.63,73.37,14.65,23.38,73.0,,,,,,,,,
6801,,,,,,,62.02,,,,,32.83,6.95,,,77.42,,26.66,42.62,,,,59.3,91.19,43.11,46.12,82.51,,,,,,,,,
10037,,,,,,,42.66,,,,,44.74,5.6,,,60.86,,5.73,6.25,,,,7.08,46.98,25.97,62.36,59.43,,,,,,,,,
10802,,,,,,,66.61,,,,,45.28,30.94,,,17.6,,40.0,42.62,,,,49.13,37.93,64.25,79.06,67.0,,,,,,,,,
27148,,,,,,,54.7,,,,,15.08,47.31,,,35.02,,29.41,33.3,,,,25.95,52.17,9.15,0.78,9.08,,,,,,,,,
3057,,,,,,,50.8,,,,,5.01,62.77,,,25.43,,17.1,57.55,,,,85.51,65.6,57.11,56.51,87.87,,,,,,,,,
3296,,,,,,,72.71,,,,,29.23,25.39,,,36.02,,29.41,6.25,,,,17.62,63.1,79.4,37.81,52.92,,,,,,,,,
3304,,,,,,,85.09,,,,,50.51,42.54,,,65.88,,21.42,6.25,,,,56.65,64.02,46.85,37.81,47.26,,,,,,,,,
3328,,,,,,,48.32,,,,,46.62,75.51,,,4.08,,46.69,77.14,,,,69.27,25.96,78.44,23.38,88.66,,,,,,,,,
3343,,,,,,,78.73,,,,,53.33,34.06,,,56.04,,40.0,18.7,,,,21.13,45.0,21.53,47.81,54.94,,,,,,,,,
3436,,,,,,,81.05,,,,,73.51,22.64,,,100.0,,5.73,15.24,,,,38.82,68.25,88.73,69.99,81.77,,,,,,,,,
3462,,,,,,,76.5,,,,,47.99,32.04,,,71.63,,17.1,18.7,,,,46.43,64.6,72.43,55.86,79.5,,,,,,,,,
3473,,,,,,,31.82,,,,,51.72,74.53,,,31.82,,54.56,90.59,,,,68.28,30.38,45.72,25.59,35.94,,,,,,,,,
3490,,,,,,,67.76,,,,,9.43,35.93,,,25.43,,52.59,46.08,,,,13.72,43.09,50.15,44.82,48.58,,,,,,,,,
3493,,,,,,,70.29,,,,,38.12,28.35,,,86.61,,17.1,6.25,,,,60.67,89.26,54.94,54.82,85.41,,,,,,,,,
3532,,,,,,,51.88,,,,,37.48,45.39,,,53.4,,43.68,49.53,,,,80.02,32.6,54.94,29.36,45.29,,,,,,,,,
3583,,,,,,,63.21,,,,,42.42,53.97,,,39.81,,26.66,29.32,,,,62.14,74.45,26.84,14.42,60.63,,,,,,,,,
3595,,,,,,,90.68,,,,,0.52,56.86,,,22.46,,58.65,36.75,,,,23.91,56.58,65.9,72.85,61.19,,,,,,,,,
3605,,,,,,,100.0,,,,,13.73,35.93,,,8.69,,36.47,21.89,,,,43.04,18.09,48.59,20.14,74.32,,,,,,,,,
3662,,,,,,,47.66,,,,,49.41,44.41,,,77.42,,23.65,66.42,,,,77.14,71.0,84.98,29.36,66.3,,,,,,,,,
3684,,,,,,,60.89,,,,,14.39,6.95,,,44.68,,48.92,25.09,,,,4.11,22.13,42.33,34.69,87.32,,,,,,,,,
3721,,,,,,,55.69,,,,,30.84,17.91,,,74.86,,5.73,15.24,,,,45.08,77.23,73.21,62.36,56.12,,,,,,,,,
3874,,,,,,,86.74,,,,,15.98,49.34,,,44.68,,56.53,42.62,,,,55.38,29.8,59.11,26.76,84.72,,,,,,,,,
4022,,,,,,,45.55,,,,,8.36,16.51,,,7.94,,13.05,25.09,,,,53.19,40.5,77.48,40.54,57.04,,,,,,,,,
4429,,,,,,,53.79,,,,,22.14,50.8,,,73.64,,13.05,33.3,,,,64.76,60.96,65.21,28.06,93.62,,,,,,,,,
4751,,,,,,,89.79,,,,,1.31,2.54,,,25.43,,5.73,6.25,,,,88.78,27.82,20.84,5.19,57.94,,,,,,,,,
4817,,,,,,,68.41,,,,,30.25,0.52,,,38.03,,32.42,6.25,,,,0.52,69.83,1.92,7.01,77.7,,,,,,,,,
5540,,,,,,,59.29,,,,,79.62,2.54,,,90.51,,5.73,29.32,,,,3.34,37.35,44.59,2.86,9.08,,,,,,,,,
7153,,,,,,,54.7,,,,,36.73,66.7,,,14.4,,5.73,70.8,,,,48.25,29.2,37.19,14.42,100.0,,,,,,,,,
9578,,,,,,,38.91,,,,,34.99,29.02,,,58.75,,32.42,46.08,,,,37.25,61.84,33.37,37.81,69.68,,,,,,,,,
10783,,,,,,,41.53,,,,,16.57,20.61,,,57.26,,5.73,6.25,,,,36.34,87.77,18.57,14.42,93.62,,,,,,,,,
16072,,,,,,,46.17,,,,,49.97,8.72,,,73.64,,17.1,46.08,,,,60.67,45.68,46.85,16.24,42.07,,,,,,,,,
16334,,,,,,,83.04,,,,,19.68,42.54,,,25.43,,5.73,29.32,,,,57.37,63.1,70.78,34.04,89.91,,,,,,,,,
42900,,,,,,,87.5,,,,,27.96,8.72,,,80.42,,5.73,6.25,,,,34.22,72.78,47.98,32.09,77.7,,,,,,,,,
5204,,,,,,,22.43,,,,,28.7,62.77,,,16.11,,43.68,60.23,,,,62.72,25.96,56.42,50.15,45.29,,,,,,,,,
5469,,,,,,,58.17,,,,,77.66,72.09,,,54.37,,50.62,57.55,,,,87.54,59.89,66.68,60.67,37.66,,,,,,,,,
5512,,,,,,,29.75,,,,,68.78,47.31,,,38.03,,5.73,21.89,,,,43.76,36.34,64.25,49.11,83.48,,,,,,,,,
5566,,,,,,,80.36,,,,,7.26,11.73,,,3.34,,63.92,55.14,,,,1.88,68.25,6.19,21.31,74.32,,,,,,,,,
5589,,,,,,,23.05,,,,,60.53,39.99,,,56.04,,23.65,6.25,,,,47.67,61.84,68.25,52.88,31.2,,,,,,,,,
5605,,,,,,,36.87,,,,,34.39,42.54,,,5.49,,40.0,52.73,,,,10.04,35.35,13.6,15.59,49.92,,,,,,,,,
5660,,,,,,,65.3,,,,,31.54,57.54,,,41.52,,46.69,42.62,,,,24.69,53.73,33.37,70.64,65.58,,,,,,,,,
6589,,,,,,,93.75,,,,,67.88,17.91,,,51.17,,21.42,6.25,,,,33.48,34.43,86.29,59.63,56.12,,,,,,,,,
6759,,,,,,,77.24,,,,,23.35,24.46,,,38.03,,62.47,46.08,,,,16.68,48.42,31.37,36.25,42.92,,,,,,,,,
6941,,,,,,,35.11,,,,,41.78,6.95,,,6.46,,26.66,6.25,,,,12.05,16.15,2.96,29.36,91.69,,,,,,,,,
6947,,,,,,,63.84,,,,,39.37,82.09,,,11.81,,70.29,87.85,,,,78.52,56.58,19.79,32.09,64.88,,,,,,,,,
6952,,,,,,,49.98,,,,,18.84,15.0,,,9.88,,5.73,6.25,,,,5.37,0.52,28.93,11.69,11.69,,,,,,,,,
6962,,,,,,,79.38,,,,,23.35,50.8,,,35.02,,54.56,15.24,,,,53.83,66.67,74.78,24.81,63.14,,,,,,,,,
6963,,,,,,,44.83,,,,,55.5,32.97,,,20.23,,60.76,6.25,,,,50.76,16.9,41.46,49.11,52.92,,,,,,,,,
7009,,,,,,,72.0,,,,,62.92,9.92,,,71.63,,5.73,18.7,,,,20.49,72.22,8.02,0.78,18.69,,,,,,,,,
7013,,,,,,,40.58,,,,,61.1,38.79,,,58.01,,32.42,6.25,,,,16.14,43.09,35.11,16.89,18.69,,,,,,,,,
7025,,,,,,,84.47,,,,,3.14,80.64,,,12.55,,50.62,77.14,,,,83.54,31.06,22.93,23.38,54.25,,,,,,,,,
7035,,,,,,,83.81,,,,,67.88,48.41,,,85.39,,36.47,57.55,,,,30.86,86.87,49.28,58.72,36.79,,,,,,,,,
7046,,,,,,,43.52,,,,,69.75,20.61,,,64.24,,17.1,6.25,,,,34.94,52.94,76.7,39.24,42.07,,,,,,,,,
7049,,,,,,,32.36,,,,,59.14,30.94,,,68.77,,36.47,18.7,,,,28.55,57.91,57.72,26.76,27.04,,,,,,,,,
7107,,,,,,,61.42,,,,,25.82,55.88,,,39.81,,26.66,64.27,,,,58.39,86.18,50.94,3.9,18.69,,,,,,,,,
7113,,,,,,,39.96,,,,,45.9,19.68,,,52.66,,32.42,6.25,,,,42.22,50.96,39.63,18.45,29.42,,,,,,,,,
7149,,,,,,,27.87,,,,,38.77,35.93,,,22.46,,46.69,39.69,,,,8.43,44.31,27.71,23.38,48.58,,,,,,,,,
7461,,,,,,,58.73,,,,,44.16,30.01,,,20.23,,54.56,6.25,,,,15.56,33.35,23.62,9.48,63.14,,,,,,,,,
7465,,,,,,,37.58,,,,,63.58,71.42,,,46.39,,50.62,33.3,,,,7.88,47.61,55.81,63.65,47.26,,,,,,,,,
7474,,,,,,,30.37,,,,,12.92,42.54,,,7.2,,32.42,52.73,,,,32.42,23.59,71.47,50.93,39.52,,,,,,,,,
7698,,,,,,,27.23,,,,,59.73,65.72,,,60.86,,17.1,62.12,,,,71.57,68.25,68.86,54.17,43.49,,,,,,,,,
8173,,,,,,,56.91,,,,,58.37,34.74,,,25.43,,36.47,6.25,,,,32.42,13.83,12.82,5.84,77.7,,,,,,,,,
8187,,,,,,,65.93,,,,,43.04,39.99,,,25.43,,40.0,25.09,,,,23.31,28.59,29.54,37.81,68.98,,,,,,,,,
8280,,,,,,,20.7,,,,,10.42,3.79,,,11.06,,40.0,25.09,,,,14.38,22.94,17.7,41.45,49.92,,,,,,,,,
8420,,,,,,,52.76,,,,,35.56,58.68,,,68.03,,36.47,39.69,,,,75.17,81.58,61.72,20.14,74.32,,,,,,,,,
8851,,,,,,,75.51,,,,,52.43,21.7,,,42.49,,5.73,18.7,,,,19.22,49.2,44.59,7.01,25.18,,,,,,,,,
10030,,,,,,,24.2,,,,,57.82,13.76,,,16.11,,5.73,6.25,,,,44.34,50.03,26.84,12.99,45.29,,,,,,,,,
10919,,,,,,,38.27,,,,,62.02,46.07,,,93.99,,17.1,33.3,,,,41.39,95.04,45.72,61.32,34.86,,,,,,,,,
18027,,,,,,,73.45,,,,,75.7,15.83,,,67.28,,5.73,6.25,,,,21.76,20.47,53.11,12.99,33.23,,,,,,,,,
20004,,,,,,,64.75,,,,,33.67,60.59,,,51.17,,62.47,80.14,,,,52.51,55.74,80.18,78.28,57.94,,,,,,,,,
24722,,,,,,,49.1,,,,,21.38,18.85,,,16.11,,43.68,18.7,,,,14.95,55.16,53.98,30.92,44.07,,,,,,,,,
31273,,,,,,,14.66,,,,,100.0,24.46,,,97.48,,5.73,36.75,,,,25.35,46.38,62.51,42.36,16.44,,,,,,,,,
32807,,,,,,,29.01,,,,,47.34,50.8,,,19.23,,32.42,36.75,,,,45.63,21.41,52.42,68.31,77.7,,,,,,,,,
36364,,,,,,,74.45,,,,,74.71,26.07,,,96.07,,32.42,6.25,,,,2.59,39.35,7.06,1.82,0.52,,,,,,,,,
40251,,,,,,,81.85,,,,,72.1,39.99,,,46.39,,5.73,25.09,,,,6.17,65.6,60.59,35.47,12.87,,,,,,,,,
40349,,,,,,,44.21,,,,,65.04,12.82,,,62.53,,5.73,39.69,,,,18.62,76.66,25.1,8.31,67.97,,,,,,,,,
45591,,,,,,,33.61,,,,,40.16,73.39,,,21.46,,56.53,64.27,,,,67.7,83.08,67.56,51.97,51.52,,,,,,,,,
386512,,,,,,,15.87,,,,,25.13,9.92,,,1.71,,46.69,6.25,,,,35.71,6.58,37.19,10.78,63.14,,,,,,,,,
387476,,,,,,,17.38,,,,,24.4,4.46,,,31.82,,5.73,6.25,,,,4.74,68.25,3.74,33.26,25.18,,,,,,,,,
3097,,,,,,,9.28,,,,,66.39,91.89,,,30.6,,17.1,49.53,,,,100.0,38.53,38.15,26.76,95.9,,,,,,,,,
5208,,,,,,,94.3,,,,,40.88,76.5,,,92.36,,43.68,64.27,,,,93.53,88.65,76.0,80.87,95.9,,,,,,,,,
5562,,,,,,,46.86,,,,,4.18,79.03,,,0.52,,100.0,46.08,,,,10.75,31.88,0.52,43.52,60.03,,,,,,,,,
8206,,,,,,,98.62,,,,,32.13,68.93,,,86.61,,52.59,68.06,,,,65.56,79.03,24.41,8.31,63.14,,,,,,,,,
10287,,,,,,,92.92,,,,,26.55,37.29,,,27.7,,21.42,52.73,,,,95.66,98.13,87.51,73.63,91.69,,,,,,,,,
12304,,,,,,,0.52,,,,,56.98,11.73,,,72.63,,23.65,25.09,,,,28.55,100.0,34.5,45.47,33.23,,,,,,,,,
12551,,,,,,,18.62,,,,,54.46,22.64,,,48.35,,5.73,36.75,,,,29.92,75.54,92.05,10.13,15.69,,,,,,,,,
20010,,,,,,,36.32,,,,,20.73,13.76,,,70.62,,17.1,29.32,,,,39.93,70.4,100.0,44.17,85.95,,,,,,,,,
24914,,,,,,,20.13,,,,,56.4,42.54,,,43.67,,5.73,49.53,,,,40.56,40.5,40.59,39.89,20.69,,,,,,,,,
3497,,,,,,,25.33,,,,,,4.6,10.91,,33.42,,68.16,28.82,,,,20.16,52.89,,4.54,52.82,3.78,31.54,86.77,19.54,,,,,
4711,,,,,,,53.64,,,,,,26.85,44.8,,35.9,,25.56,38.55,,,,63.66,28.68,,29.67,31.33,24.22,28.85,17.44,9.47,,,,,
5504,,,,,,,60.42,,,,,,63.85,94.38,,72.15,,52.74,28.82,,,,100.0,44.51,,100.0,90.55,68.25,52.6,38.51,68.89,,,,,
5719,,,,,,,39.25,,,,,,63.85,78.21,,42.66,,23.13,65.73,,,,33.29,36.76,,62.85,51.94,60.53,44.89,47.82,46.52,,,,,
6391,,,,,,,7.45,,,,,,11.83,28.14,,86.76,,55.57,55.27,,,,57.19,79.24,,21.6,35.06,6.28,85.75,52.29,70.48,,,,,
6557,,,,,,,35.01,,,,,,5.84,14.73,,29.26,,40.96,3.23,,,,48.52,47.15,,8.76,27.36,7.59,47.04,47.82,1.81,,,,,
6673,,,,,,,58.56,,,,,,15.12,47.13,,52.6,,2.42,3.23,,,,41.2,72.4,,0.81,0.81,17.47,60.35,13.59,26.43,,,,,
6680,,,,,,,19.77,,,,,,44.95,54.66,,61.5,,43.8,48.51,,,,85.85,45.65,,80.24,84.48,44.58,79.03,25.14,71.97,,,,,
6697,,,,,,,75.14,,,,,,18.48,97.8,,82.71,,2.42,23.82,,,,78.44,56.59,,86.85,53.69,19.36,3.94,0.81,84.25,,,,,
6852,,,,,,,83.25,,,,,,28.61,30.0,,39.25,,76.28,23.82,,,,44.41,81.05,,27.44,69.51,29.1,49.33,59.99,20.74,,,,,
6926,,,,,,,57.14,,,,,,22.64,95.38,,5.94,,25.56,51.49,,,,46.91,7.96,,91.81,50.13,19.36,70.25,43.57,55.9,,,,,
6928,,,,,,,87.08,,,,,,30.92,65.29,,58.96,,40.96,35.58,,,,23.37,100.0,,40.73,49.15,27.55,15.32,21.29,52.4,,,,,
7782,,,,,,,14.9,,,,,,36.11,52.24,,51.56,,50.3,60.02,,,,31.69,83.21,,48.19,43.94,24.22,92.92,72.96,9.47,,,,,
15893,,,,,,,89.25,,,,,,10.88,67.94,,41.62,,13.8,9.74,,,,12.92,77.74,,40.73,41.83,13.36,42.38,30.82,29.83,,,,,
24783,,,,,,,33.66,,,,,,8.76,24.91,,77.55,,2.42,18.27,,,,77.06,63.79,,11.11,100.0,8.91,22.4,3.04,37.43,,,,,
40822,,,,,,,22.41,,,,,,7.23,34.27,,31.57,,18.67,3.23,,,,5.51,97.76,,59.64,82.92,9.88,17.11,43.57,82.18,,,,,
3064,,,,,,,85.97,,,,,,78.31,90.21,,49.02,,16.23,90.54,,,,83.91,51.92,,45.34,73.87,76.6,20.52,28.18,34.03,,,,,
3094,,,,,,,48.76,,,,,,61.91,60.11,,70.01,,73.03,69.11,,,,36.97,62.37,,49.55,25.2,58.07,74.19,80.07,61.08,,,,,
3496,,,,,,,81.74,,,,,,100.0,76.99,,21.17,,35.7,100.0,,,,82.68,65.37,,52.59,62.46,100.0,24.37,43.57,24.33,,,,,
3535,,,,,,,49.83,,,,,,53.57,43.47,,90.59,,79.55,69.11,,,,14.78,75.22,,76.01,71.98,51.67,78.05,82.3,7.77,,,,,
3567,,,,,,,91.24,,,,,,21.69,42.51,,37.57,,61.67,32.6,,,,11.03,89.74,,74.59,91.53,21.93,30.02,56.14,32.13,,,,,
3606,,,,,,,84.1,,,,,,34.87,38.31,,100.0,,35.7,35.58,,,,68.54,88.82,,36.28,67.9,30.82,25.36,38.51,30.93,,,,,
3629,,,,,,,63.9,,,,,,39.03,71.54,,47.75,,74.66,48.51,,,,15.95,40.08,,84.62,51.1,36.91,83.15,100.0,64.64,,,,,
3828,,,,,,,71.79,,,,,,44.0,50.79,,56.01,,32.05,18.27,,,,75.76,39.18,,18.16,77.34,48.4,0.81,6.71,5.59,,,,,
3944,,,,,,,36.63,,,,,,58.99,18.99,,35.9,,68.16,23.82,,,,28.85,68.82,,25.71,48.13,63.63,81.09,63.43,10.87,,,,,
4090,,,,,,,64.78,,,,,,69.43,69.39,,77.55,,35.7,73.05,,,,26.44,60.64,,62.85,64.63,67.28,46.06,43.57,25.53,,,,,
4275,,,,,,,88.24,,,,,,50.36,80.58,,19.2,,47.46,55.27,,,,59.2,49.43,,83.04,80.08,49.38,75.36,56.14,54.21,,,,,
